order_id,supplier,region,product_category,carrier,order_date,promised_date,actual_delivery_date,units,defect_flag
ORD-102583,SUP-015,Midwest,Office Supplies,CarrierC,2024/06/15,2024-06-18,2024-06-24,332,0
ORD-100968,SUP-003,Midwest,Industrial Parts,CarrierC,27-Nov-2024,2024-12-04,2024-12-04,221,0
ORD-104446,SUP-003,Northeast,Home Goods,CarrierC,2024-07-29,2024-08-01,2024-07-31,483,0
ORD-102965,SUP-005,,Home Goods,CarrierB,08/03/2024,2024-08-13,2024-08-12,155,0
ORD-105547,SUP-012,Midwest,Perishables,CarrierB,2024/01/20,2024-01-22,2024-01-25,85,0
ORD-101793,SUP-012,Midwest,Perishables,CarrierB,07/20/2024,2024-07-25,2024-07-27,443,0
ORD-103256,SUP-017,Southeast,Office Supplies,CarrierD,02/15/2024,2024-02-25,2024-02-24,30,0
ORD-102641,SUP-017,Northeast,Office Supplies,CarrierD,13-Apr-2024,2024-04-20,2024-04-20,260,0
ORD-103388,SUP-005,West,Home Goods,CarrierA,2024-10-09,2024-10-12,2024-10-12,176,0
ORD-100219,SUP-019,West,Office Supplies,CarrierC,2024/07/29,2024-07-31,2024-07-31,186,0
ORD-102318,SUP-014,West,Apparel,CarrierB,01/24/2024,2024-01-29,2024-01-29,123,0
ORD-101851,SUP-013,Midwest,Apparel,CarrierB,21-Jun-2024,2024-07-01,2024-07-01,107,0
ORD-104808,SUP-003,Northeast,Apparel,CarrierD,10-Feb-2024,2024-02-13,2024-02-12,256,0
ORD-104247,SUP-016,Midwest,Home Goods,CarrierB,21-Oct-2024,2024-10-31,2024-10-30,7,0
ORD-105809,SUP-004,Southwest,Electronics,CarrierA,25-Jan-2024,2024-01-27,2024-01-31,50,0
ORD-105478,SUP-003,Northeast,Perishables,CarrierD,03/15/2024,2024-03-17,2024-03-22,40,0
ORD-103823,SUP-018,Midwest,,CarrierC,2024/09/01,2024-09-03,2024-09-04,142,0
ORD-102472,SUP-005,Midwest,Industrial Parts,CarrierB,01/30/2024,2024-02-09,2024-02-08,286,0
ORD-103404,SUP-002,Southeast,Industrial Parts,CarrierC,30-Apr-2024,2024-05-02,2024-05-13,33,0
ORD-101475,SUP-003,Southwest,Office Supplies,CarrierC,2024/12/27,2025-01-06,2025-01-11,225,0
ORD-105855,SUP-011,Midwest,Industrial Parts,CarrierC,2024-09-04,2024-09-11,2024-09-11,104,0
ORD-100250,SUP-004,Northeast,Industrial Parts,CarrierB,03/17/2024,2024-03-27,2024-03-26,372,0
ORD-100021,SUP-010,Southeast,Home Goods,CarrierB,12-Nov-2024,2024-11-22,2024-11-25,20,0
ORD-104616,SUP-016,West,Home Goods,CarrierD,2024-05-23,2024-05-28,2024-05-28,426,0
ORD-102084,SUP-019,,Apparel,CarrierD,2024-07-21,2024-07-26,2024-07-26,154,0
ORD-100554,SUP-020,West,Home Goods,CarrierB,27-May-2024,2024-06-01,2024-06-01,216,0
ORD-102505,SUP-009,Southwest,Apparel,CarrierB,2024/06/11,2024-06-18,2024-06-18,434,0
ORD-103111,SUP-011,West,Apparel,CarrierD,04/04/2024,2024-04-07,2024-04-07,410,0
ORD-104912,SUP-008,Northeast,Perishables,CarrierC,13-Jan-2024,2024-01-18,2024-01-24,408,0
ORD-101508,SUP-012,Northeast,Perishables,CarrierC,2024/04/05,2024-04-15,2024-04-22,498,0
ORD-104079,SUP-003,West,Electronics,CarrierB,2024/04/24,2024-04-26,2024-04-27,102,0
ORD-101684,SUP-001,Southwest,Electronics,CarrierD,11/15/2024,2024-11-22,2024-11-24,247,0
ORD-104974,SUP-005,Southwest,Perishables,CarrierB,2024/06/14,2024-06-24,2024-06-23,7,0
ORD-101791,SUP-020,Northeast,Apparel,CarrierC,2024-12-05,2024-12-08,2024-12-07,9,0
ORD-100119,SUP-007,Southwest,Perishables,CarrierB,2024-02-02,2024-02-12,2024-02-11,239,0
ORD-105464,SUP-018,Northeast,Apparel,CarrierC,09/05/2024,2024-09-12,2024-09-11,233,0
ORD-102881,SUP-016,Southwest,Industrial Parts,CarrierC,2024/07/28,2024-07-31,2024-07-31,234,0
ORD-100044,SUP-003,West,Industrial Parts,CarrierB,26-May-2024,2024-06-02,2024-06-05,160,1
ORD-104957,SUP-012,Midwest,Office Supplies,CarrierD,03/20/2024,2024-03-25,2024-03-25,203,0
ORD-103649,SUP-011,Midwest,Perishables,CarrierA,2024-07-05,2024-07-15,2024-07-27,145,0
ORD-102198,SUP-012,Midwest,Perishables,CarrierB,30-Nov-2024,2024-12-05,2024-12-05,212,0
ORD-104570,SUP-002,Southwest,Apparel,CarrierA,2024/06/03,2024-06-06,2024-06-13,424,0
ORD-100314,SUP-016,Southwest,Electronics,CarrierC,06/16/2024,2024-06-19,2024-06-19,380,0
ORD-104920,SUP-006,Southwest,Office Supplies,CarrierD,2024/06/24,2024-06-27,2024-06-27,473,0
ORD-103732,SUP-018,Southeast,Industrial Parts,CarrierB,2024/10/18,2024-10-28,2024-10-27,340,0
ORD-103822,SUP-011,West,Electronics,CarrierB,2024-12-25,2024-12-28,2024-12-28,148,0
ORD-103806,SUP-016,Southwest,Home Goods,CarrierA,2024-01-13,2024-01-23,2024-01-25,484,0
ORD-103488,SUP-006,Midwest,Industrial Parts,CarrierC,2024/01/29,2024-02-01,2024-02-01,156,0
ORD-104063,SUP-008,Southwest,Industrial Parts,CarrierD,01/16/2024,2024-01-21,2024-02-01,119,0
ORD-102353,SUP-009,West,Office Supplies,CarrierA,23-Sep-2024,2024-09-25,2024-09-25,133,0
ORD-100004,SUP-001,Northeast,Electronics,CarrierC,2024/06/04,2024-06-11,2024-06-13,225,0
ORD-100941,SUP-013,West,Office Supplies,CarrierA,04/18/2024,2024-04-28,2024-04-28,101,0
ORD-101026,SUP-003,Northeast,Perishables,CarrierC,07-Sep-2024,2024-09-09,2024-09-14,175,0
ORD-103894,SUP-013,Southwest,Perishables,CarrierC,2024/02/07,2024-02-14,2024-02-14,441,0
ORD-100268,SUP-009,Northeast,Office Supplies,CarrierB,21-Nov-2024,2024-11-24,2024-11-23,283,0
ORD-104636,SUP-002,Midwest,Electronics,CarrierD,06-May-2024,2024-05-08,2024-05-17,88,0
ORD-105355,SUP-007,West,Industrial Parts,CarrierB,07-Apr-2024,2024-04-14,2024-04-14,320,0
ORD-103126,SUP-019,Southeast,Apparel,CarrierA,09/13/2024,2024-09-23,2024-09-23,116,0
ORD-105639,SUP-005,West,Office Supplies,CarrierC,10-Apr-2024,2024-04-17,2024-04-16,79,0
ORD-102416,SUP-008,Midwest,Home Goods,CarrierC,2024/02/28,2024-03-04,2024-03-04,92,0
ORD-105169,SUP-007,Midwest,Industrial Parts,CarrierD,2024-06-24,2024-06-27,2024-06-27,50,0
ORD-101038,SUP-020,Northeast,Perishables,CarrierA,17-Nov-2024,2024-11-22,2024-11-26,220,0
ORD-104426,SUP-020,West,Apparel,CarrierB,2024-11-14,2024-11-17,2024-11-22,69,0
ORD-101233,SUP-018,West,Office Supplies,CarrierD,01/20/2024,2024-01-27,2024-01-26,35,0
ORD-101123,SUP-008,West,Office Supplies,CarrierA,2024-10-22,2024-10-29,2024-10-28,420,0
ORD-104960,SUP-017,Northeast,Apparel,CarrierA,2024-02-05,2024-02-08,2024-02-12,103,0
ORD-102917,SUP-008,Southeast,Electronics,CarrierB,2024/12/01,2024-12-03,2024-12-03,344,0
ORD-100763,SUP-005,Southeast,Office Supplies,CarrierD,2024-09-15,2024-09-25,2024-09-25,392,0
ORD-104566,SUP-004,West,Electronics,CarrierA,16-Jun-2024,2024-06-21,2024-06-20,305,0
ORD-103934,SUP-007,Southeast,Perishables,CarrierD,13-Aug-2024,2024-08-20,2024-08-20,108,0
ORD-101242,SUP-002,Northeast,Electronics,CarrierC,2024/08/09,2024-08-11,2024-08-15,301,0
ORD-104917,SUP-004,West,Industrial Parts,CarrierA,2024-12-06,2024-12-16,2024-12-18,48,0
ORD-105928,SUP-013,Southwest,Industrial Parts,CarrierC,12/19/2024,2024-12-26,2024-12-26,45,0
ORD-101534,SUP-001,Southwest,Office Supplies,CarrierB,2024/11/21,2024-11-26,2024-12-01,424,0
ORD-100636,SUP-014,Southwest,Industrial Parts,CarrierD,11-Oct-2024,2024-10-21,2024-10-24,34,0
ORD-105118,SUP-007,Northeast,Apparel,CarrierC,2024/07/05,2024-07-07,2024-07-06,215,0
ORD-103963,SUP-016,Northeast,Perishables,CarrierA,2024/11/28,2024-12-05,2024-12-04,285,0
ORD-100870,SUP-017,Southeast,Home Goods,CarrierC,26-Jun-2024,2024-06-28,2024-07-02,8,0
ORD-100867,SUP-006,Southwest,Apparel,CarrierD,2024-11-26,2024-12-01,2024-12-01,122,0
ORD-101385,SUP-005,Northeast,Electronics,CarrierD,04/18/2024,2024-04-21,2024-04-20,193,0
ORD-102991,SUP-015,Southwest,Apparel,CarrierB,14-Nov-2024,2024-11-21,2024-11-20,383,0
ORD-100503,SUP-011,,Office Supplies,CarrierB,25-Jan-2024,2024-02-01,2024-02-01,437,0
ORD-102037,SUP-017,West,Industrial Parts,CarrierA,2024-10-10,2024-10-13,2024-10-13,343,0
ORD-103712,SUP-014,Midwest,Apparel,CarrierB,2024/04/29,2024-05-06,2024-05-06,166,0
ORD-101773,SUP-015,Southwest,Office Supplies,CarrierC,2024/12/25,2024-12-27,2024-12-31,242,0
ORD-102331,SUP-017,Southeast,Apparel,CarrierC,08/05/2024,2024-08-07,2024-08-11,467,0
ORD-101448,SUP-018,Southwest,Home Goods,CarrierC,01/18/2024,2024-01-25,2024-01-27,181,0
ORD-101197,SUP-007,Northeast,Perishables,CarrierB,05/02/2024,2024-05-12,2024-05-12,18,0
ORD-104287,SUP-014,Midwest,Office Supplies,CarrierB,2024-01-02,2024-01-09,2024-01-09,33,0
ORD-103812,SUP-015,West,Industrial Parts,CarrierB,2024/10/23,2024-10-28,2024-10-30,319,0
ORD-103071,SUP-010,Southeast,Perishables,CarrierB,12/11/2024,2024-12-13,2024-12-12,16,0
ORD-103486,SUP-006,Midwest,Perishables,CarrierB,2024-07-17,2024-07-24,2024-07-24,431,0
ORD-103220,SUP-013,Northeast,Perishables,CarrierC,26-Jun-2024,2024-06-28,2024-07-01,301,0
ORD-102600,SUP-006,West,Perishables,CarrierA,2024-08-07,2024-08-17,2024-08-19,3,0
ORD-100758,SUP-012,West,Office Supplies,CarrierD,2024/08/09,2024-08-16,2024-08-16,155,0
ORD-102217,SUP-004,Midwest,Apparel,CarrierB,10/26/2024,2024-10-28,2024-10-31,76,0
ORD-104671,SUP-004,Southeast,Office Supplies,CarrierD,11-May-2024,2024-05-21,2024-05-20,101,0
ORD-101410,SUP-002,Midwest,Perishables,CarrierD,10/14/2024,2024-10-24,2024-10-24,149,0
ORD-103483,SUP-018,Midwest,Industrial Parts,CarrierB,24-Aug-2024,2024-08-29,2024-08-28,181,0
ORD-105670,SUP-005,Northeast,Industrial Parts,CarrierA,26-Oct-2024,2024-10-31,2024-10-31,251,0
ORD-104354,SUP-003,Northeast,Industrial Parts,CarrierB,2024/05/14,2024-05-21,2024-05-28,284,0
ORD-105110,SUP-020,Midwest,Perishables,CarrierD,2024-05-17,2024-05-24,2024-05-24,264,0
ORD-105275,SUP-007,Midwest,Industrial Parts,CarrierD,02-Jan-2024,2024-01-07,2024-01-07,135,0
ORD-100308,SUP-014,Southeast,,CarrierD,17-Aug-2024,2024-08-22,2024-08-22,479,0
ORD-103396,SUP-020,Midwest,Perishables,CarrierA,09/26/2024,2024-09-29,2024-09-30,119,0
ORD-102362,SUP-014,,Apparel,CarrierA,19-Jan-2024,2024-01-21,2024-01-20,467,0
ORD-103680,SUP-001,Northeast,Electronics,CarrierB,2024-02-06,2024-02-13,2024-02-16,33,0
ORD-101169,SUP-012,Southeast,Perishables,CarrierC,2024-10-12,2024-10-14,2024-10-14,279,0
ORD-100222,SUP-010,Southeast,Apparel,CarrierB,2024/10/30,2024-11-01,2024-11-01,400,0
ORD-101513,SUP-002,Southwest,Apparel,CarrierD,2024-11-29,2024-12-01,2024-12-01,257,1
ORD-100573,SUP-005,Midwest,Perishables,CarrierB,2024-11-16,2024-11-19,2024-11-19,354,0
ORD-100440,SUP-020,Northeast,Electronics,CarrierD,04-Dec-2024,2024-12-06,2024-12-06,265,0
ORD-103745,SUP-018,Midwest,Perishables,CarrierC,17-Jul-2024,2024-07-20,2024-07-19,252,0
ORD-103756,SUP-016,Midwest,Office Supplies,CarrierD,2024-01-10,2024-01-17,2024-01-16,85,0
ORD-100233,SUP-020,Northeast,Industrial Parts,CarrierA,2024/01/26,2024-02-02,2024-02-08,439,0
ORD-104278,SUP-001,Southeast,Electronics,CarrierB,2024/02/21,2024-02-23,2024-02-24,338,0
ORD-100420,SUP-014,Midwest,Perishables,CarrierC,19-Nov-2024,2024-11-24,2024-11-23,73,0
ORD-103801,SUP-002,West,Electronics,CarrierA,2024/03/18,2024-03-20,2024-03-20,451,0
ORD-101409,SUP-010,Northeast,Office Supplies,CarrierC,2024/04/04,2024-04-14,,379,0
ORD-102534,SUP-006,Midwest,Office Supplies,CarrierA,2024-07-22,2024-07-29,2024-07-29,202,0
ORD-101309,SUP-010,West,Electronics,CarrierA,2024/05/17,2024-05-22,2024-05-22,318,0
ORD-104695,SUP-002,Midwest,Industrial Parts,CarrierA,2024/08/27,2024-09-06,2024-09-06,360,0
ORD-104350,SUP-005,Midwest,Industrial Parts,CarrierC,26-Apr-2024,2024-04-29,2024-05-01,106,0
ORD-101577,SUP-006,West,Industrial Parts,CarrierD,06/10/2024,2024-06-13,2024-06-17,102,0
ORD-103599,SUP-006,Midwest,Perishables,CarrierD,10/27/2024,2024-10-30,2024-10-30,430,0
ORD-104769,SUP-007,Northeast,Electronics,CarrierD,2024/01/20,2024-01-25,2024-01-24,232,0
ORD-105401,SUP-010,Northeast,Office Supplies,CarrierA,2024-02-07,2024-02-09,2024-02-09,195,0
ORD-104964,SUP-001,Midwest,Industrial Parts,CarrierB,2024/01/28,2024-02-07,2024-02-12,47,0
ORD-103720,SUP-007,Southeast,Apparel,CarrierC,08-Oct-2024,2024-10-13,2024-10-13,24,0
ORD-101135,SUP-010,Southwest,Apparel,CarrierC,01/30/2024,2024-02-06,2024-02-07,110,0
ORD-101351,SUP-006,Northeast,Electronics,CarrierD,12-Jun-2024,2024-06-14,2024-06-13,426,0
ORD-103771,SUP-015,Northeast,Industrial Parts,CarrierB,01/26/2024,2024-01-29,2024-01-31,356,0
ORD-102814,SUP-014,Northeast,Apparel,CarrierC,2024/06/26,2024-07-01,2024-07-03,388,0
ORD-104093,SUP-013,Northeast,Apparel,CarrierB,2024-02-13,2024-02-23,2024-02-22,497,0
ORD-105966,SUP-017,Northeast,,CarrierD,2024/03/26,2024-03-31,2024-04-07,318,0
ORD-102872,SUP-005,Midwest,Industrial Parts,CarrierA,2024-01-08,2024-01-13,2024-01-16,19,0
ORD-100116,SUP-013,Southeast,,CarrierA,07/12/2024,2024-07-15,2024-07-14,376,0
ORD-105311,SUP-011,Southwest,Apparel,CarrierD,01-Jan-2024,2024-01-04,2024-01-04,67,0
ORD-102998,SUP-018,Northeast,,CarrierD,2024-11-29,2024-12-06,2024-12-06,419,0
ORD-104309,SUP-018,West,Home Goods,CarrierD,12-Feb-2024,2024-02-19,2024-02-24,455,0
ORD-105738,SUP-007,Southwest,Home Goods,CarrierC,2024/08/30,2024-09-09,2024-09-08,182,0
ORD-104013,SUP-002,Southeast,Electronics,CarrierA,2024-11-06,2024-11-16,2024-11-16,481,0
ORD-105869,SUP-005,Northeast,Perishables,CarrierB,29-Apr-2024,2024-05-01,2024-05-01,64,0
ORD-103095,SUP-015,Midwest,Perishables,CarrierC,2024/01/13,2024-01-16,2024-01-16,381,0
ORD-104164,SUP-009,Southwest,Office Supplies,CarrierD,2024/10/25,2024-11-01,2024-10-31,292,0
ORD-101988,SUP-020,Southeast,Apparel,CarrierB,2024-02-05,2024-02-12,2024-02-11,338,0
ORD-105160,SUP-008,Southeast,Office Supplies,CarrierA,2024-03-27,2024-04-01,2024-04-01,88,0
ORD-100634,SUP-018,Northeast,Apparel,CarrierC,04-Jun-2024,2024-06-11,2024-06-10,44,0
ORD-102914,SUP-009,West,Industrial Parts,CarrierC,2024/11/19,2024-11-22,2024-11-21,497,0
ORD-105318,SUP-020,Southwest,Industrial Parts,CarrierA,2024/04/14,2024-04-19,2024-04-19,61,0
ORD-105236,SUP-007,Midwest,Office Supplies,CarrierD,11/23/2024,2024-11-25,2024-11-24,304,0
ORD-104397,SUP-008,Southeast,Industrial Parts,CarrierB,09/08/2024,2024-09-13,2024-09-13,437,0
ORD-105324,SUP-003,Northeast,Home Goods,CarrierD,2024-11-28,2024-11-30,2024-11-30,388,0
ORD-102940,SUP-012,Northeast,Home Goods,CarrierB,21-Sep-2024,2024-09-24,2024-09-24,434,0
ORD-102948,SUP-007,Southeast,Home Goods,CarrierB,11/09/2024,2024-11-16,2024-11-16,254,0
ORD-100385,SUP-005,Southeast,Electronics,CarrierD,2024/11/09,2024-11-14,2024-11-14,285,0
ORD-102619,SUP-017,Northeast,Apparel,CarrierB,2024-06-29,2024-07-01,2024-07-01,123,0
ORD-102461,SUP-016,Midwest,Office Supplies,CarrierD,23-Feb-2024,2024-02-28,2024-02-28,83,0
ORD-105032,SUP-016,Southeast,Perishables,CarrierD,2024-11-12,2024-11-15,2024-11-20,397,0
ORD-105359,SUP-005,West,Electronics,CarrierC,01/18/2024,2024-01-28,2024-01-28,317,0
ORD-101163,SUP-010,Midwest,Perishables,CarrierD,2024/01/07,2024-01-17,2024-01-17,389,0
ORD-101483,SUP-005,West,Perishables,CarrierB,12/19/2024,2024-12-21,2024-12-21,360,0
ORD-100331,SUP-003,,Industrial Parts,CarrierA,01/19/2024,2024-01-21,2024-01-25,169,0
ORD-101794,SUP-015,Southwest,Office Supplies,CarrierD,07/07/2024,2024-07-10,2024-07-10,145,0
ORD-100644,SUP-019,West,Perishables,CarrierA,11/28/2024,2024-11-30,2024-11-30,391,0
ORD-103372,SUP-013,Midwest,Apparel,CarrierD,20-Aug-2024,2024-08-25,2024-08-25,288,0
ORD-103293,SUP-020,Northeast,Electronics,CarrierB,2024-02-04,2024-02-07,2024-02-07,29,0
ORD-102060,SUP-016,Northeast,,CarrierB,12/03/2024,2024-12-08,2024-12-08,131,0
ORD-104744,SUP-009,Southwest,Perishables,CarrierA,04/13/2024,2024-04-18,2024-04-21,488,0
ORD-102934,SUP-006,Southeast,Office Supplies,CarrierC,2024/07/20,2024-07-25,2024-07-25,87,0
ORD-102360,SUP-001,Northeast,Industrial Parts,CarrierA,2024-10-23,2024-10-28,2024-11-03,256,0
ORD-105794,SUP-001,West,Apparel,CarrierD,2024/07/11,2024-07-21,2024-07-27,105,0
ORD-100416,SUP-019,Northeast,Industrial Parts,CarrierA,03/06/2024,2024-03-13,2024-03-17,430,0
ORD-103251,SUP-005,Northeast,Home Goods,CarrierC,2024-07-30,2024-08-01,2024-08-01,160,0
ORD-100343,SUP-015,Southeast,Perishables,CarrierA,10/05/2024,2024-10-08,2024-10-08,221,0
ORD-105506,SUP-002,Southeast,Electronics,CarrierC,2024/12/04,2024-12-07,2024-12-12,246,0
ORD-104724,SUP-013,Southeast,Apparel,CarrierB,01-Jun-2024,2024-06-06,2024-06-06,161,0
ORD-100784,SUP-005,Southwest,Electronics,CarrierC,21-Mar-2024,2024-03-23,2024-03-23,378,0
ORD-103671,SUP-009,West,Perishables,CarrierB,18-Jan-2024,2024-01-21,2024-01-24,326,0
ORD-103631,SUP-008,Northeast,Industrial Parts,CarrierB,2024-12-02,2024-12-07,2024-12-10,91,0
ORD-103973,SUP-020,Southwest,Home Goods,CarrierA,2024/05/07,2024-05-10,2024-05-10,124,0
ORD-103227,SUP-014,West,Apparel,CarrierB,13-Sep-2024,2024-09-20,2024-09-20,406,0
ORD-104490,SUP-011,Northeast,Industrial Parts,CarrierC,28-Feb-2024,2024-03-02,2024-03-02,28,0
ORD-103228,SUP-012,Northeast,Office Supplies,CarrierB,2024/12/09,2024-12-12,2024-12-11,233,0
ORD-104236,SUP-019,Northeast,Office Supplies,CarrierD,08/29/2024,2024-09-05,2024-09-05,250,0
ORD-105830,SUP-019,Southwest,Industrial Parts,CarrierA,19-Apr-2024,2024-04-24,2024-04-23,153,0
ORD-103804,SUP-013,West,Perishables,CarrierC,27-Oct-2024,2024-10-30,2024-10-29,184,0
ORD-100311,SUP-013,Midwest,Electronics,CarrierB,17-May-2024,2024-05-24,2024-05-24,218,0
ORD-101352,SUP-006,Southwest,Perishables,CarrierB,03-Apr-2024,2024-04-06,2024-04-09,391,0
ORD-103792,SUP-012,Midwest,Office Supplies,CarrierA,2024-04-10,2024-04-15,2024-04-22,1,0
ORD-100705,SUP-012,Northeast,Industrial Parts,CarrierB,2024/03/31,2024-04-03,2024-04-07,46,0
ORD-100101,SUP-006,Northeast,Apparel,CarrierA,04/17/2024,2024-04-24,2024-04-23,202,0
ORD-100141,SUP-003,Northeast,Electronics,CarrierD,2024/05/14,2024-05-21,2024-05-26,199,0
ORD-101060,SUP-004,Midwest,Perishables,CarrierC,06-Dec-2024,2024-12-11,2024-12-11,465,0
ORD-100580,SUP-019,Northeast,Home Goods,CarrierA,11/09/2024,2024-11-16,2024-11-16,336,1
ORD-104575,SUP-004,Southeast,Electronics,CarrierD,01/01/2024,2024-01-11,2024-01-11,396,0
ORD-104103,SUP-002,Southeast,Industrial Parts,CarrierD,13-Feb-2024,2024-02-18,2024-02-26,314,0
ORD-101422,SUP-007,Southeast,Office Supplies,CarrierB,19-May-2024,2024-05-26,2024-05-26,290,0
ORD-101954,SUP-006,Northeast,Home Goods,CarrierA,2024-01-26,2024-01-28,2024-01-31,69,0
ORD-100795,SUP-008,Midwest,Electronics,CarrierC,12/09/2024,2024-12-16,2024-12-16,91,0
ORD-101784,SUP-015,Southeast,Apparel,CarrierD,2024/01/19,2024-01-22,2024-01-22,474,0
ORD-105435,SUP-015,Southeast,Apparel,CarrierB,11-Aug-2024,2024-08-18,2024-08-18,361,0
ORD-103258,SUP-017,Southeast,Perishables,CarrierA,16-Apr-2024,2024-04-19,2024-04-22,222,0
ORD-101064,SUP-006,West,Apparel,CarrierA,25-Mar-2024,2024-04-01,2024-04-01,26,0
ORD-105628,SUP-004,Northeast,Home Goods,CarrierB,2024-07-07,2024-07-14,2024-07-14,46,0
ORD-103274,SUP-013,West,Electronics,CarrierA,2024/02/23,2024-02-28,2024-02-28,142,0
ORD-103473,SUP-013,Southeast,Office Supplies,CarrierC,2024-10-18,2024-10-23,2024-10-23,90,0
ORD-104576,SUP-020,Midwest,Home Goods,CarrierB,2024/04/24,2024-05-04,2024-05-04,115,0
ORD-100687,SUP-015,Northeast,Apparel,CarrierC,10/30/2024,2024-11-02,2024-11-04,490,0
ORD-101921,SUP-012,West,Apparel,CarrierA,2024/08/10,2024-08-17,2024-08-17,18,0
ORD-105791,SUP-007,Southeast,Electronics,CarrierA,29-May-2024,2024-06-01,2024-06-02,415,0
ORD-105129,SUP-008,West,Office Supplies,CarrierD,10/14/2024,2024-10-21,2024-10-21,359,0
ORD-102541,SUP-015,Northeast,Home Goods,CarrierB,2024/10/14,2024-10-16,2024-10-15,388,0
ORD-100366,SUP-002,Northeast,Home Goods,CarrierD,2024-08-18,2024-08-21,2024-08-21,295,0
ORD-102320,SUP-003,Northeast,Industrial Parts,CarrierB,2024-12-06,2024-12-11,2024-12-17,165,0
ORD-100993,SUP-006,Northeast,Apparel,CarrierA,13-Feb-2024,2024-02-16,2024-02-15,205,0
ORD-102256,SUP-013,Southwest,Perishables,CarrierA,2024/09/28,2024-09-30,2024-10-06,175,0
ORD-104715,SUP-020,,Electronics,CarrierD,2024/03/01,2024-03-03,2024-03-02,290,0
ORD-103206,SUP-004,West,Apparel,CarrierB,2024-08-02,2024-08-09,2024-08-08,293,0
ORD-102889,SUP-004,Northeast,Electronics,CarrierB,04-Jul-2024,2024-07-07,2024-07-07,56,0
ORD-105053,SUP-005,Southeast,Industrial Parts,CarrierB,2024-05-11,2024-05-13,2024-05-13,46,0
ORD-105111,SUP-019,Southwest,Electronics,CarrierC,06/14/2024,2024-06-21,2024-06-21,320,0
ORD-101131,SUP-005,West,Industrial Parts,CarrierA,2024/08/03,2024-08-08,2024-08-08,137,0
ORD-104493,SUP-020,Northeast,Industrial Parts,CarrierA,2024-05-28,2024-05-30,2024-05-30,259,0
ORD-103475,SUP-018,Northeast,Electronics,CarrierD,11/10/2024,2024-11-13,2024-11-13,429,0
ORD-105170,SUP-007,Southeast,Perishables,CarrierD,2024-04-07,2024-04-12,2024-04-12,397,0
ORD-105972,SUP-020,West,Industrial Parts,CarrierD,08-Nov-2024,2024-11-10,2024-11-10,40,0
ORD-101865,SUP-019,Midwest,Apparel,CarrierC,05-Jan-2024,2024-01-15,2024-01-16,335,0
ORD-104398,SUP-016,Southeast,Perishables,CarrierA,2024-08-21,2024-08-28,2024-08-28,94,0
ORD-104315,SUP-015,West,Apparel,CarrierB,07/21/2024,2024-07-23,2024-07-25,255,0
ORD-100555,SUP-009,Southwest,Electronics,CarrierD,23-Nov-2024,2024-11-25,2024-11-24,467,0
ORD-101056,SUP-019,Northeast,Industrial Parts,CarrierA,04/04/2024,2024-04-06,2024-04-05,287,0
ORD-103321,SUP-009,Southeast,Electronics,CarrierC,14-Apr-2024,2024-04-16,2024-04-17,147,0
ORD-101238,SUP-018,Southwest,Perishables,CarrierC,2024-09-28,2024-10-08,2024-10-08,306,0
ORD-101232,SUP-008,West,Industrial Parts,CarrierA,2024/08/16,2024-08-23,2024-08-22,196,0
ORD-104464,SUP-001,Southeast,Industrial Parts,CarrierB,07/12/2024,2024-07-19,2024-07-22,422,0
ORD-102019,SUP-006,Northeast,Perishables,CarrierC,2024/12/13,2024-12-20,2024-12-20,35,0
ORD-104099,SUP-019,West,Office Supplies,CarrierD,09/03/2024,2024-09-05,2024-09-07,102,0
ORD-100792,SUP-001,Southwest,Home Goods,CarrierB,10-Jan-2024,2024-01-15,2024-01-17,410,0
ORD-105000,SUP-007,Southeast,Industrial Parts,CarrierC,03/19/2024,2024-03-22,2024-03-26,134,0
ORD-105404,SUP-012,West,Office Supplies,CarrierB,01/02/2024,2024-01-05,2024-01-05,202,0
ORD-101681,SUP-009,Northeast,Office Supplies,CarrierA,06/06/2024,2024-06-11,,3,0
ORD-104739,SUP-014,West,Office Supplies,CarrierA,2024-08-28,2024-08-31,2024-08-30,11,0
ORD-103076,SUP-005,Northeast,Home Goods,CarrierD,2024-09-02,2024-09-09,2024-09-09,485,0
ORD-105243,SUP-016,West,Home Goods,CarrierB,10/07/2024,2024-10-12,2024-10-12,152,0
ORD-102389,SUP-008,Northeast,Perishables,CarrierB,2024/12/01,2024-12-11,2024-12-11,385,0
ORD-100407,SUP-005,West,Perishables,CarrierD,2024/03/29,2024-04-08,2024-04-08,390,0
ORD-101098,SUP-007,Southeast,Industrial Parts,CarrierC,01/17/2024,2024-01-19,2024-01-19,429,0
ORD-102605,SUP-003,Northeast,Perishables,CarrierD,09-Jan-2024,2024-01-12,2024-01-17,222,0
ORD-102036,SUP-002,Southwest,Office Supplies,CarrierA,2024-07-30,2024-08-09,2024-08-09,55,0
ORD-100126,SUP-003,West,Perishables,CarrierC,2024/01/13,2024-01-20,2024-01-22,332,0
ORD-105456,SUP-014,Southeast,Perishables,CarrierB,09/19/2024,2024-09-22,2024-09-22,124,0
ORD-104632,SUP-017,Southwest,Apparel,CarrierB,2024/07/09,2024-07-11,2024-07-14,75,0
ORD-102698,SUP-013,West,Perishables,CarrierA,03/01/2024,2024-03-11,2024-03-14,201,0
ORD-103528,SUP-019,Southeast,Apparel,CarrierC,2024/10/03,2024-10-06,2024-10-06,487,0
